state,n_deltas,theta_mean_deg,theta_mean_deg_shuffled
1929,367,41.945484,68.87535
1930,421,49.41482,70.15918
1931,125,39.96963,66.920235
1932,230,44.97495,69.317825
1933,239,38.12979,68.08782
1934,251,45.164364,69.56376
1935,735,48.881336,70.47734
1936,432,41.08405,70.93529
1937,396,40.621864,70.12283
1938,270,46.766254,69.30669
1939,437,44.05016,70.93185
1940,188,41.21619,67.77832
1941,520,46.636055,70.22793
1942,410,43.491043,70.41219
1943,743,59.253006,71.21852
1944,440,45.953407,70.066536
1945,376,41.385258,70.12834
1946,153,44.381435,67.29542
1947,185,50.730988,66.76529
1948,499,27.465588,69.599625
1949,238,38.973347,69.36559
1950,315,48.873684,69.84645
1951,351,45.099678,70.378365
1952,273,43.864017,69.61874
1953,374,46.27318,69.84172
1954,175,44.03107,68.45626
1955,387,47.180847,70.14093
1956,423,35.42037,70.1867
1957,315,36.85192,70.75045
1958,314,51.495823,69.46986
1959,215,49.3033,69.010254
1960,255,41.66238,69.84565
1961,375,48.13713,70.209854
1962,302,40.64706,70.43263
1963,146,41.26214,68.92281
1964,522,52.324406,70.791336
1965,265,49.979187,69.10112
1966,461,47.563347,69.66287
1967,584,51.3487,69.80078
1968,508,49.979515,70.48341
1969,368,37.251232,69.939064
1970,605,47.95287,70.782036
1971,202,47.04443,69.32498
1972,287,42.749573,69.2712
1973,192,43.931774,68.309715
1974,228,44.61575,69.02507
1975,287,44.957222,69.63193
1976,711,52.689064,70.196655
1977,383,39.34265,69.93083
1978,205,46.22243,68.77644
1979,489,51.999367,70.68106
1980,398,51.183006,69.76744
1981,341,49.594494,69.58721
1982,279,49.678783,69.252075
1983,257,33.724846,70.19309
1984,211,40.20009,69.19006
1985,127,42.06738,67.750435
1986,922,53.095715,70.99566
1987,664,55.121487,70.25207
1988,215,37.466873,69.84563
1989,302,22.350824,69.12236
1990,262,38.100437,70.33983
1991,270,38.45902,69.287056
1992,449,49.320503,70.07123
1993,450,44.9038,70.30519
1994,589,41.425743,70.18055
1995,560,49.34521,70.617355
1996,239,51.160038,70.078995
1997,533,50.127865,69.911514
1998,372,45.24824,69.292816
1999,315,45.02322,69.91624
2000,288,36.00568,69.05403
2001,305,45.482193,68.57983
2002,294,45.096992,70.3316
2003,688,60.576557,70.43349
2004,147,45.18682,68.66026
2005,254,30.369602,68.754196
2006,291,45.754116,69.56772
2007,412,48.709675,70.75136
2008,179,39.777798,68.36329
2009,805,41.340572,70.39947
2010,169,36.44417,69.20009
2011,334,42.651154,70.09436
2012,327,46.825718,70.693855
2013,463,47.786583,70.14497
2014,367,48.479336,70.314224
2015,218,45.826126,69.2985
2016,336,52.33423,70.15764
2017,352,45.262333,69.428604
2018,257,42.584465,70.403725
2019,1115,59.605682,71.2388
2020,234,44.915955,69.124504
2021,533,53.615437,70.29051
2022,291,40.2232,69.330956
2023,364,51.265854,68.844376
2024,113,43.458126,67.657524
2025,405,37.576805,70.59391
2026,240,49.964672,69.605194
2027,617,60.856792,70.38742
2028,334,49.700054,69.46557
2029,494,51.474407,70.99962
2030,359,44.822792,70.67121
2031,394,46.881252,70.223595
2032,231,46.97608,69.36781
2033,229,43.250717,69.32145
2034,129,39.4865,67.0863
2035,214,37.284275,69.09574
2036,217,48.908382,68.82003
2037,300,41.459244,70.23216
2038,542,48.59858,69.73907
2039,148,42.71655,67.99691
2040,254,35.826813,69.68893
2041,432,44.344597,70.16895
2042,154,44.387157,68.502754
2043,532,52.525757,69.98774
2044,382,50.501034,70.56846
2045,555,59.13032,69.77859
2046,305,37.0999,69.867256
2047,504,47.622017,70.38926
